delta,theta,alpha,beta,mano
1.5026559054745547,0.6328858771112831,0.40928945510722026,0.3241282133526245,close
1.5419853292498495,0.9288937865515229,0.02234536309463757,0.43716920059242576,close
1.5830740187660595,1.0744041230645318,0.49517028363439675,0.5208246544169731,close
1.5671638777953245,1.1951338301515122,0.8233562928019014,0.5394039701410941,close
1.5612223067484947,1.146403446432499,0.9809609718431959,0.580081984604173,close
1.5346633931125881,0.9140170655284635,0.9658715334888223,0.7847903896786336,close
1.533424100872012,0.6591095504957343,0.6355191450949543,0.6658771740369178,close
1.5642865256024805,0.8365476411850465,0.2901656525909094,0.6460563811137136,close
1.6101701307966325,1.2006735785969576,0.8046832025511361,0.5987116760215067,close
1.6188230729583537,1.1971409661439523,0.8309521192228714,0.6307265277519326,close
1.5490763221282788,1.088886658251329,0.9880186441217051,0.6009164362050943,close
1.5574853789431016,0.7503378265221498,0.929323711226209,0.7967012281033147,close
1.5823086343849804,0.8849439327928729,0.2607268601337258,0.4701128176969902,close
1.4967059809174057,0.9651340604550842,0.4337268642021681,0.5271272656478777,close
1.5943625124565248,1.2191662335851743,0.7986775076953421,0.7303261484392249,close
1.6148588598692437,1.1936372474947343,0.9605846462274529,0.6284259104226223,close
1.5322341773934856,0.9672567020337427,0.9858876854767866,0.7194690665850613,close
1.544391820340295,0.5967645090092695,0.692434923163847,0.6294040954571871,close
1.517007025492898,1.0019644809492316,0.5403760928951767,0.6198243399468055,close
1.5339177009741456,1.157326186830601,0.8716197330941883,0.7990467630648223,close
1.6088415483054919,1.1696525549312284,0.8278776483619319,0.685050712237354,close
1.530310387371011,1.0867889904114612,0.9871731394633202,0.6297672775592921,close
1.5607668505145917,0.8494189952340978,0.9789684159320023,0.6867899920910979,close
1.4940098397781525,0.7562607287267812,0.538875583375138,0.5610547862328703,close
1.5279785893723143,1.0308682024481257,0.5334727959758503,0.32267656051939503,close
1.5707362938450178,1.1898395204966614,0.7721674283669665,0.5976432427447812,close
1.586632112536152,1.1582256191426894,0.894858943287347,0.5362393943092683,close
